final_test_suite_costs,final_effectivenesses,average_qpu_access_time(ms),stdev_qpu_access_time(ms),all_qpu_access_times(ms),qpu_lower_bound(ms),qpu_upper_bound(ms),qpu_run_times(ms)
"[1165500.0, 1165500.0, 1165500.0, 1165500.0, 1165500.0, 1165500.0, 1165500.0, 1165500.0, 1165500.0, 1165500.0]","[14.455354423036184, 14.455354423036184, 14.455354423036184, 14.455354423036184, 14.455354423036184, 14.455354423036184, 14.455354423036184, 14.455354423036184, 14.455354423036184, 14.455354423036184]",1154.8086255788803,383.8925661860876,"[877.8903484344482, 918.647289276123, 858.6127758026123, 148.0276584625244, 870.9378242492676, 1002.2664070129395, 967.1022891998291, 884.9725723266602, 855.3957939147949, 824.4843482971191, 1884.836196899414, 1872.0734119415283, 1296.7216968536377, 1154.7141075134277, 1504.7428607940674, 1504.2591094970703, 1540.257453918457, 1463.291883468628, 1106.9238185882568, 1271.5001106262207, 1252.2916793823242, 1266.3617134094238, 1314.23020362854, 1148.1082439422607, 905.6880474090576, 942.7196979522705, 858.0875396728516, 106.28437995910645, 859.4202995300293, 969.0594673156738, 961.162805557251, 857.2413921356201, 869.8456287384033, 808.8996410369873, 1876.033067703247, 1900.2676010131836, 1294.438362121582, 1083.477258682251, 1545.7255840301514, 1511.8577480316162, 1537.4438762664795, 1494.3711757659912, 1100.917100906372, 1291.050910949707, 1241.8503761291504, 1300.0004291534424, 1264.4166946411133, 1119.5549964904785, 911.8173122406006, 982.7830791473389, 864.4223213195801, 166.34535789489746, 888.2110118865967, 929.19921875, 902.3268222808838, 814.8348331451416, 805.2253723144531, 805.9897422790527, 1907.3538780212402, 1915.9018993377686, 1301.189661026001, 1156.2259197235107, 1550.8081912994385, 1506.1485767364502, 1518.531322479248, 1567.5697326660156, 1102.7412414550781, 1282.1266651153564, 1270.5233097076416, 1242.0854568481445, 1234.830617904663, 1109.123945236206, 863.2838726043701, 893.2631015777588, 772.3934650421143, 110.7935905456543, 809.8230361938477, 873.5921382904053, 880.0435066223145, 792.0629978179932, 816.2407875061035, 850.4877090454102, 1891.463041305542, 1893.4941291809082, 1300.8244037628174, 1102.461576461792, 1507.0774555206299, 1535.8147621154785, 1511.117935180664, 1501.4524459838867, 1154.8874378204346, 1283.5745811462402, 1264.6594047546387, 1286.9830131530762, 1290.9657955169678, 1144.244909286499, 899.061918258667, 945.9378719329834, 849.3599891662598, 153.19061279296875, 851.7258167266846, 914.4930839538574, 890.8870220184326, 851.2024879455566, 842.7586555480957, 856.5640449523926, 1892.441749572754, 1861.6960048675537, 1290.6560897827148, 1114.1929626464844, 1482.2120666503906, 1536.534309387207, 1524.5356559753418, 1442.3491954803467, 1089.125394821167, 1272.0026969909668, 1265.2325630187988, 1262.1710300445557, 1320.1045989990234, 1072.0553398132324, 893.9611911773682, 932.2099685668945, 836.2388610839844, 150.13527870178223, 849.5140075683594, 896.9366550445557, 921.454906463623, 844.4235324859619, 830.7178020477295, 832.1459293365479, 1901.320457458496, 1891.9119834899902, 1289.7741794586182, 1098.3202457427979, 1831.608772277832, 1542.0293807983398, 1536.0393524169922, 1489.2446994781494, 1057.234287261963, 1201.6441822052002, 1285.7892513275146, 1301.7256259918213, 1313.7524127960205, 1105.4441928863525, 903.8722515106201, 902.9161930084229, 824.6445655822754, 154.5085906982422, 799.3884086608887, 885.699987411499, 899.7745513916016, 815.3166770935059, 839.0920162200928, 866.4603233337402, 1917.0520305633545, 1959.0120315551758, 1254.7187805175781, 1111.1948490142822, 1575.7293701171875, 1492.33078956604, 1533.8773727416992, 1557.149887084961, 1105.7238578796387, 1262.3543739318848, 1292.1278476715088, 1221.2164402008057, 1333.862543106079, 1095.2990055084229, 927.1993637084961, 953.5980224609375, 873.6209869384766, 138.31305503845215, 891.3538455963135, 952.3067474365234, 976.2403964996338, 853.762149810791, 834.6941471099854, 858.1724166870117, 1886.686086654663, 1886.7805004119873, 1307.856559753418, 1119.4696426391602, 1548.1538772583008, 1579.4446468353271, 1500.2026557922363, 1534.3241691589355, 1118.6318397521973, 1305.0997257232666, 1302.541971206665, 1291.1970615386963, 1282.6271057128906, 1135.8678340911865, 907.0556163787842, 900.493860244751, 843.8265323638916, 147.45140075683594, 835.3157043457031, 935.0697994232178, 916.4047241210938, 835.5913162231445, 870.6786632537842, 870.476245880127, 1895.9968090057373, 1928.1115531921387, 1265.153408050537, 1098.3054637908936, 1569.8559284210205, 1513.6840343475342, 1550.1949787139893, 1528.0225276947021, 1109.2302799224854, 1286.8762016296387, 1294.4657802581787, 1209.639549255371, 1263.7829780578613, 1103.3015251159668, 917.6180362701416, 924.5443344116211, 799.5436191558838, 135.21456718444824, 801.1105060577393, 921.2245941162109, 940.9434795379639, 845.8490371704102, 891.2994861602783, 896.9383239746094, 1925.1763820648193, 1908.7355136871338, 1289.9134159088135, 1164.9048328399658, 1542.0782566070557, 1497.3640441894531, 1518.6781883239746, 1564.9466514587402, 1148.9598751068115, 1312.7086162567139, 1312.3581409454346, 1250.3814697265625, 1288.5518074035645, 1144.7217464447021]",1105.0995841125648,1199.7913946211338,"[877.8903484344482, 918.647289276123, 858.6127758026123, 148.0276584625244, 870.9378242492676, 1002.2664070129395, 967.1022891998291, 884.9725723266602, 855.3957939147949, 824.4843482971191, 1884.836196899414, 1872.0734119415283, 1296.7216968536377, 1154.7141075134277, 1504.7428607940674, 1504.2591094970703, 1540.257453918457, 1463.291883468628, 1106.9238185882568, 1271.5001106262207, 1252.2916793823242, 1266.3617134094238, 1314.23020362854, 1148.1082439422607, 905.6880474090576, 942.7196979522705, 858.0875396728516, 106.28437995910645, 859.4202995300293, 969.0594673156738, 961.162805557251, 857.2413921356201, 869.8456287384033, 808.8996410369873, 1876.033067703247, 1900.2676010131836, 1294.438362121582, 1083.477258682251, 1545.7255840301514, 1511.8577480316162, 1537.4438762664795, 1494.3711757659912, 1100.917100906372, 1291.050910949707, 1241.8503761291504, 1300.0004291534424, 1264.4166946411133, 1119.5549964904785, 911.8173122406006, 982.7830791473389, 864.4223213195801, 166.34535789489746, 888.2110118865967, 929.19921875, 902.3268222808838, 814.8348331451416, 805.2253723144531, 805.9897422790527, 1907.3538780212402, 1915.9018993377686, 1301.189661026001, 1156.2259197235107, 1550.8081912994385, 1506.1485767364502, 1518.531322479248, 1567.5697326660156, 1102.7412414550781, 1282.1266651153564, 1270.5233097076416, 1242.0854568481445, 1234.830617904663, 1109.123945236206, 863.2838726043701, 893.2631015777588, 772.3934650421143, 110.7935905456543, 809.8230361938477, 873.5921382904053, 880.0435066223145, 792.0629978179932, 816.2407875061035, 850.4877090454102, 1891.463041305542, 1893.4941291809082, 1300.8244037628174, 1102.461576461792, 1507.0774555206299, 1535.8147621154785, 1511.117935180664, 1501.4524459838867, 1154.8874378204346, 1283.5745811462402, 1264.6594047546387, 1286.9830131530762, 1290.9657955169678, 1144.244909286499, 899.061918258667, 945.9378719329834, 849.3599891662598, 153.19061279296875, 851.7258167266846, 914.4930839538574, 890.8870220184326, 851.2024879455566, 842.7586555480957, 856.5640449523926, 1892.441749572754, 1861.6960048675537, 1290.6560897827148, 1114.1929626464844, 1482.2120666503906, 1536.534309387207, 1524.5356559753418, 1442.3491954803467, 1089.125394821167, 1272.0026969909668, 1265.2325630187988, 1262.1710300445557, 1320.1045989990234, 1072.0553398132324, 893.9611911773682, 932.2099685668945, 836.2388610839844, 150.13527870178223, 849.5140075683594, 896.9366550445557, 921.454906463623, 844.4235324859619, 830.7178020477295, 832.1459293365479, 1901.320457458496, 1891.9119834899902, 1289.7741794586182, 1098.3202457427979, 1831.608772277832, 1542.0293807983398, 1536.0393524169922, 1489.2446994781494, 1057.234287261963, 1201.6441822052002, 1285.7892513275146, 1301.7256259918213, 1313.7524127960205, 1105.4441928863525, 903.8722515106201, 902.9161930084229, 824.6445655822754, 154.5085906982422, 799.3884086608887, 885.699987411499, 899.7745513916016, 815.3166770935059, 839.0920162200928, 866.4603233337402, 1917.0520305633545, 1959.0120315551758, 1254.7187805175781, 1111.1948490142822, 1575.7293701171875, 1492.33078956604, 1533.8773727416992, 1557.149887084961, 1105.7238578796387, 1262.3543739318848, 1292.1278476715088, 1221.2164402008057, 1333.862543106079, 1095.2990055084229, 927.1993637084961, 953.5980224609375, 873.6209869384766, 138.31305503845215, 891.3538455963135, 952.3067474365234, 976.2403964996338, 853.762149810791, 834.6941471099854, 858.1724166870117, 1886.686086654663, 1886.7805004119873, 1307.856559753418, 1119.4696426391602, 1548.1538772583008, 1579.4446468353271, 1500.2026557922363, 1534.3241691589355, 1118.6318397521973, 1305.0997257232666, 1302.541971206665, 1291.1970615386963, 1282.6271057128906, 1135.8678340911865, 907.0556163787842, 900.493860244751, 843.8265323638916, 147.45140075683594, 835.3157043457031, 935.0697994232178, 916.4047241210938, 835.5913162231445, 870.6786632537842, 870.476245880127, 1895.9968090057373, 1928.1115531921387, 1265.153408050537, 1098.3054637908936, 1569.8559284210205, 1513.6840343475342, 1550.1949787139893, 1528.0225276947021, 1109.2302799224854, 1286.8762016296387, 1294.4657802581787, 1209.639549255371, 1263.7829780578613, 1103.3015251159668, 917.6180362701416, 924.5443344116211, 799.5436191558838, 135.21456718444824, 801.1105060577393, 921.2245941162109, 940.9434795379639, 845.8490371704102, 891.2994861602783, 896.9383239746094, 1925.1763820648193, 1908.7355136871338, 1289.9134159088135, 1164.9048328399658, 1542.0782566070557, 1497.3640441894531, 1518.6781883239746, 1564.9466514587402, 1148.9598751068115, 1312.7086162567139, 1312.3581409454346, 1250.3814697265625, 1288.5518074035645, 1144.7217464447021]"
